,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,46.090396881103516,51.87087631225586,7.500033855438232,9.591825485229492,58.243343353271484,34.33041000366211,24.05906867980957,29.263227462768555,31.96936798095703,50.37123489379883,-0.0,15.57162094116211,25.91428565979004,18.075336456298828,44.14739227294922,41.32646942138672,-0.0,50.280330657958984,-0.0,-0.0
1,11.633079528808594,7.184892177581787,-0.0,4.176563262939453,20.130475997924805,41.26287078857422,25.466310501098633,-0.0,18.08474349975586,17.115623474121094,-0.0,18.860355377197266,17.741474151611328,17.4458065032959,25.79351234436035,24.20879554748535,-0.0,23.919239044189453,4.691308498382568,-0.0
2,1.0882705450057983,28.221317291259766,20.66061019897461,19.075708389282227,16.97041130065918,10.755650520324707,2.198465585708618,18.017009735107422,24.57224464416504,7.529489994049072,-0.0,44.865238189697266,26.52822494506836,9.158062934875488,29.401155471801758,6.575827121734619,-0.0,12.250639915466309,16.906213760375977,-0.0
3,18.118431091308594,44.36398696899414,23.34998321533203,13.034042358398438,15.48973274230957,12.720654487609863,17.79439353942871,9.12506103515625,40.76505661010742,17.141822814941406,-0.0,40.78050994873047,37.636959075927734,12.345623016357422,25.628528594970703,6.945221900939941,-0.0,25.1733341217041,-0.0,-0.0
4,31.296268463134766,31.770689010620117,2.0007855892181396,26.306108474731445,9.532602310180664,19.058069229125977,15.580262184143066,-0.0,46.37353515625,30.63443946838379,-0.0,37.93278503417969,38.27496337890625,2.5106821060180664,13.817285537719727,11.83874225616455,-0.0,38.242515563964844,0.9820024967193604,-0.0
5,18.957664489746094,17.955373764038086,8.479565620422363,36.26731872558594,-0.0,10.897732734680176,16.70818519592285,-0.0,41.49586486816406,16.955406188964844,-0.0,38.69792556762695,24.40216827392578,15.62220287322998,-0.0,8.999396324157715,-0.0,29.701684951782227,10.196945190429688,-0.0
6,29.744863510131836,31.63344955444336,24.496187210083008,47.87461471557617,1.7804274559020996,18.98349380493164,17.395671844482422,6.1280436515808105,68.62196350097656,32.60250473022461,-0.0,35.99066925048828,9.522842407226562,36.862525939941406,4.141726493835449,14.378259658813477,-0.0,33.22201156616211,23.38080596923828,-0.0
7,33.935333251953125,52.60367965698242,31.950899124145508,46.82768630981445,13.203468322753906,28.834623336791992,22.255218505859375,13.265932083129883,63.68894577026367,40.477352142333984,-0.0,20.926008224487305,5.271238803863525,58.873924255371094,12.052877426147461,28.737226486206055,-0.0,30.633207321166992,27.80422592163086,-0.0
8,9.86744213104248,60.741966247558594,17.715869903564453,24.632200241088867,25.779285430908203,14.02469539642334,16.972192764282227,14.021444320678711,17.315523147583008,27.685880661010742,-0.0,1.6717829704284668,-0.0,52.140926361083984,12.638816833496094,33.16284942626953,-0.0,30.833362579345703,38.54354476928711,-0.0
9,-0.0,57.39986801147461,18.940034866333008,2.735276222229004,23.54204559326172,24.15622329711914,24.177358627319336,2.707897901535034,11.695724487304688,16.040019989013672,-0.0,9.79871654510498,13.159886360168457,50.62298583984375,22.760845184326172,15.080117225646973,-0.0,29.487258911132812,34.463584899902344,-0.0
