,0
0,-2.817087696669633
1,1.1363758650315003
2,0.0
3,0.5633817718256064
4,1.1173300598125255
5,2.197890671877517
6,0.0
7,-0.5449604767564703
8,0.5449604767564685
9,1.6172859245600968
10,3.158157205029884
11,-2.6248226074936327
12,-1.6086137751624268
13,-1.0869672236903878
14,-0.5479465764625596
15,3.77403279828469
16,11.954515064978272
17,1.398624197474009
18,4.967160979723757
19,-0.88496152769825
20,0.0
21,0.88496152769826
22,-0.88496152769825
23,0.4434597067865554
24,0.8810629682154906
25,4.711792297706993
26,3.6965194233471546
27,0.4024150299725548
28,0.0
29,1.9881370553829
30,3.1010236742560218
31,-1.5384918839479456
32,0.7722046093910319
33,-0.7722046093910278
34,-0.7782140442054963
35,1.5504186535965254
36,0.7662872745569097
37,0.3809528416667649
38,-0.38095284166676185
39,-0.3824096438403506
40,-0.38387763071656017
41,1.147240116223678
42,-0.38095284166676185
43,10.497876341039555
44,0.0
45,4.370443423472923
46,0.6557400546159039
47,6.0240080377356735
48,-2.177379954956062
49,1.2500162764231468
50,-4.121026864666298
51,-3.9609138095045715
52,4.927104900678263
53,-4.590970130407797
54,0.668898815079671
55,1.3245226750020722
56,1.6313575491523786
57,-0.3241493924170956
58,0.6472514505617519
59,0.0
60,1.9169916107720124
61,-2.5642430613337672
62,-3.300629646817008
63,1.3333530869465169
64,0.0
65,0.6600684031352093
66,-1.3245226750020678
67,1.6529301951210509
68,0.3273325344969329
69,0.32626456348163696
70,-0.32626456348162713
71,-1.9802627296179756
72,0.9950330853168092
73,0.985229644301164
74,0.0
75,7.247264881299107
76,-0.6097579868118557
77,-6.637506894487259
78,1.6207810226853303
79,6.232546319782879
80,0.6024114603380876
81,0.5988041844622694
82,-0.8995562908577985
83,0.6006024060211949
84,0.0
85,0.5970166986503754
86,1.7699577099400856
87,0.2919710103334846
88,0.5813969865419816
89,1.7241806434505953
90,3.9111130116625694
91,0.8185584586439502
92,2.681125745065677
93,-2.4097551579060417
94,1.3459153374004709
95,0.26702285558788924
96,2.3716526617316065
97,-2.6386755173194887
98,-0.5361943141385399
99,3.4349480014637637
100,4.320875433123674
101,4.1418831303116965
102,2.1252275659658952
103,-2.603697378299543
104,-1.2062872449274984
105,-1.7136282242987355
106,3.3983852815598783
107,0.7134394113873891
108,0.0
109,0.9434032233358716
110,-0.943403223335864
111,-0.7134394113873869
112,-5.393463923494742
113,2.2416878914542053
114,0.0
115,-5.31098253139483
116,-3.166491464396869
117,1.3315775975772155
118,1.0526412986987603
119,0.26143805740708936
120,1.5544354437800378
121,0.5128216366919529
122,2.525386732120341
123,1.7305747097592643
124,1.7011345826536757
125,-2.192536062896589
126,-0.4938281640582454
127,-0.247831601446709
128,0.24783160144670005
129,-2.0000666706669543
130,2.4938948347251935
131,-2.7467394700610686
132,-1.7880425277848524
133,0.5141399500418652
134,2.0305266160745523
135,1.000008333458318
136,2.6995504342011736
137,0.4830927269665593
138,-4.182651494626064
139,1.7435061822101348
140,-4.030772348809276
141,-9.428243048467182
142,-5.516638130870803
143,0.8915363657952329
144,4.05852801150783
145,-4.354824524573536
146,4.638512658093491
147,-4.638512658093496
148,4.070329311350397
149,-2.3055776299925737
150,-0.5847969882423101
151,-1.1799546931155056
152,1.4727806710243383
153,1.1628037995119214
154,-0.5797117684325958
155,2.582639955989846
156,-1.426557715882235
157,1.426557715882244
158,-0.5681833467430947
159,-1.434744840814154
160,-2.3392879574705456
161,-4.230237969068926
162,1.83491386681964
163,2.0990275891835832
164,-0.2971770389157593
165,1.1834457647002798
166,4.5985113241823425
167,0.0
168,5.7314456595980285
169,0.0
170,0.0
171,2.617950558177108
172,-0.5181358741997629
173,-2.099814683977347
174,1.3175421158564329
175,-0.5249355886143678
176,-4.5768418455580715
177,-0.8298802814695065
178,-3.677925150329648
179,0.8608374536600102
180,1.9802627296179733
181,-4.8790164169431955
182,0.2936859673309706
183,0.292825977908836
184,2.882043853549189
185,2.2472855852058577
186,1.1049836186584936
187,-1.9418085857101628
188,0.5586606708639776
189,1.931094491308752
190,0.8163310639160836
191,-3.0263657639826818
192,-1.6901810802603254
193,0.56657375356773
194,-2.5752496102414626
195,1.1527505171067414
196,-0.8633147144703002
197,3.966525639243157
198,-1.3986241974739952
199,0.5617992304223274
200,1.6667052485211644
201,-0.275862243907964
202,0.2758622439079661
203,0.2751033371890019
204,6.127082539304113
205,1.7926216268151896
206,0.0
207,3.9806250400419567
208,0.9708814126960904
209,-0.7272759329079584
210,1.6888218028521578
211,-0.4796172263492944
212,-0.4819286435948994
213,0.7220247973487097
214,-0.24009615375381504
215,-2.6798193154724275
216,0.2466092495193468
217,0.9804000096620836
218,0.0
219,-1.227009259181436
220,0.7380107297622679
221,-0.7380107297622646
222,2.6798193154724217
223,-0.9661910911736858
224,1.4458083175229917
225,4.445176257083401
226,3.374898473664082
227,-2.9182766757059833
228,1.8059181538397464
229,-1.8059181538397533
230,-0.9153381986487248
231,0.0
232,-0.2301496988279163
233,0.0
234,0.6888660995185316
235,-0.6888660995185379
236,0.23014969882791675
237,1.596385098901399
238,0.6764400088542063
239,-1.3574869091068986
240,0.0
241,5.322764101106267
242,-0.21621630044951254
243,2.1414094503816354
244,3.1285137497034436
245,0.2051282770557361
246,-1.2371291802546829
247,-2.3086020034182586
248,0.42372944755152175
249,2.7113235408560667
250,2.8399474521697963
251,0.9950330853168092
252,-2.2022912087437225
253,-0.405680069561443
254,2.6079712783051665
255,1.181116092834462
256,-0.7858586612521271
257,-4.436211265370008
258,2.444113515914566
259,2.385799045389396
260,1.5594857957906418
261,-1.3632148790057756
262,-1.7804624633506592
263,-2.0161973290344197
264,-0.8180004711930807
265,-1.8653390591133807
266,2.4794658613216267
267,-4.807613343577512
268,8.808146804947418
269,0.3913899321136315
270,-0.9813621448324622
271,-2.3953241022492877
272,5.119227918467653
273,2.27713824124776
274,-0.9425140459582996
275,2.0619287202735608
276,-1.3072081567352662
277,1.6775789504837206
278,-2.811806610877168
279,-1.725833822928071
280,5.457610123647593
281,0.0
282,4.1261458381425955
283,3.114438570176552
284,-1.1996716287631437
285,-1.3889112160667152
286,-0.7017572658646535
287,0.3514942107444592
288,1.9114396023315237
289,0.5150225976315861
290,-0.17137964777346304
291,1.3628831055605837
292,4.143094612742167
293,-0.6514681021193753
294,0.1632653423885312
295,0.4882027597308319
296,2.405889900769337
297,0.9463793030950362
298,3.2435275753153734
299,0.45489085263692103
300,-2.295433606908444
301,-0.31007776782481594
302,5.292240145434254
303,1.462014345496239
304,-1.021161317019634
305,3.0327233967202782
306,-0.14234877848538466
307,0.14234877848539276
308,0.284091100160365
309,0.8474626990972236
310,0.14054816087349464
311,-4.158305184118572
312,0.2923978691435061
313,-1.470614738969545
314,0.2958582039745041
315,1.0286644710275523
316,1.88274931379733
317,0.7147993265287149
318,-0.8583743691391442
319,1.142869582362285
320,-0.8559253395669837
321,-2.9071814821976965
322,0.5882369903066613
323,3.8825868688665373
324,0.2816903271113373
325,-0.7057192309998863
326,2.5176154892474396
327,-0.2766253492890185
328,6.046166247442992
329,3.7112384477126765
330,0.5012541823544193
331,1.488861249375056
332,-0.990107098271157
333,-2.6466573188163176
334,-4.3059489460447
335,-3.8048067637529885
336,2.0562753296510508
337,-2.0562753296510388
338,-2.5246782734783806
339,-2.5900728432157125
340,-0.29197101033348616
341,4.0119993789425346
