,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3.181800127029419,24.990680694580078,17.071422576904293,3.595266580581665,-0.0,18.58573341369629,23.46451187133789,-0.0,22.585792541503906,-0.0,-0.0,6.795828342437744,-0.0,-0.0,12.929184913635256,22.535877227783203,22.76451301574707,23.602575302124023,-0.0,-0.0
1,13.577956199645994,25.19210433959961,2.3007526397705083,1.5007951259613037,-0.0,21.125831604003906,33.14455032348633,4.794126033782959,10.028395652770996,0.7149780988693237,0.8814296126365662,15.751795768737793,11.2433443069458,-0.0,14.465486526489258,11.232855796813963,24.209697723388672,7.173905372619629,-0.0,-0.0
2,24.23786544799805,14.263712882995605,-0.0,0.5267312526702881,-0.0,18.639413833618164,23.78916931152344,-0.0,14.325371742248535,13.440911293029785,1.7702345848083496,5.856050491333008,15.306270599365234,-0.0,16.628515243530273,15.532854080200195,25.015172958374023,3.7837960720062256,-0.0,-0.0
3,19.113210678100586,7.13303804397583,0.9671038389205932,3.300209283828736,-0.0,10.07424545288086,15.068894386291506,-0.0,19.156978607177734,19.96474266052246,16.610984802246097,11.710062026977539,22.50515365600586,-0.0,17.308568954467773,16.175500869750973,22.84526443481445,11.32895278930664,-0.0,-0.0
4,19.52333641052246,13.535445213317873,14.873283386230467,8.980443954467773,-0.0,-0.0,14.121821403503418,-0.0,18.05548095703125,17.75710105895996,12.18193244934082,15.941801071166992,26.742136001586914,-0.0,24.62939262390137,19.047712326049805,18.592716217041016,22.067502975463867,-0.0,-0.0
5,13.136817932128904,20.00217056274414,21.001758575439453,20.99947166442871,-0.0,3.6091196537017822,7.1544432640075675,-0.0,17.52121925354004,13.299375534057615,8.408573150634767,3.070053815841675,16.921812057495114,-0.0,14.491395950317385,18.65488815307617,10.602703094482422,24.09344291687012,-0.0,0.025429420173168186
6,12.068662643432615,18.516826629638672,24.90168380737305,25.77889060974121,-0.0,5.821306228637695,10.354490280151367,-0.0,22.99997138977051,6.152970790863037,8.320343017578125,1.471017599105835,5.986086368560791,-0.0,9.40023708343506,17.34005355834961,20.02079200744629,22.25120735168457,-0.0,-0.0
7,2.737255096435547,17.829187393188477,17.831438064575195,14.109485626220705,-0.0,14.146262168884276,10.967989921569824,1.2218708992004397,16.179279327392578,-0.0,4.310708522796632,10.133065223693848,1.3443156480789185,-0.0,0.09390434622764587,5.096114158630371,21.423532485961914,12.75802993774414,-0.0,-0.0
8,14.009994506835938,24.55596351623535,8.411235809326174,13.066011428833008,-0.0,18.93948173522949,19.982866287231445,-0.0,12.109946250915527,1.5009700059890747,2.56524658203125,2.1869971752166752,0.8464787006378174,-0.0,2.584167242050171,11.363566398620605,20.71412849426269,16.16897201538086,-0.0,-0.0
9,8.215316772460938,9.05679988861084,2.0182595252990723,0.8927341103553772,-0.0,11.119607925415039,21.07882499694824,2.2678914070129395,13.197482109069824,4.821793556213379,-0.0,8.237327575683594,6.620304584503174,-0.0,12.534236907958984,10.182281494140623,17.488929748535153,9.01550579071045,-0.0,-0.0
10,18.098922729492188,12.374689102172852,-0.0,2.983958959579468,-0.0,14.327463150024414,12.7827787399292,-0.0,16.71144676208496,13.79410171508789,13.418709754943848,5.9344825744628915,14.839916229248047,-0.0,11.602901458740234,18.6850528717041,14.890813827514648,8.215619087219237,-0.0,-0.0
11,16.157955169677734,10.677144050598145,16.52597999572754,8.46251392364502,-0.0,9.620012283325195,2.9834270477294917,-0.0,15.628668785095215,15.941091537475586,7.183478355407715,5.332648754119873,6.906596183776856,-0.0,10.594772338867188,23.264484405517575,26.93872833251953,22.13737297058105,-0.0,-0.0
12,12.05045223236084,15.183027267456055,21.61610221862793,2.418496370315552,-0.0,4.592703342437744,14.493032455444336,-0.0,1.817156791687012,9.45187282562256,6.929492950439452,20.51651382446289,15.227846145629885,-0.0,20.16480827331543,10.42583465576172,22.44005584716797,23.15824317932129,-0.0,-0.0
13,12.656883239746096,26.59147071838379,10.570196151733398,12.731940269470215,-0.0,6.527212142944336,28.0538330078125,7.335981845855713,10.266340255737305,2.2927865982055664,0.3463333249092102,1.6117782592773438,15.099929809570312,-0.0,19.306039810180664,12.100669860839846,8.419275283813478,14.44548797607422,-0.0,-0.0
14,12.95114517211914,20.621028900146484,0.2759994864463806,20.321313858032227,-0.0,11.585349082946776,18.126693725585934,7.259655952453612,29.95024108886719,9.257894515991213,11.718689918518065,6.8023338317871085,18.778047561645508,-0.0,8.79698657989502,11.937555313110352,11.476798057556152,5.948758125305176,-0.0,1.7959505319595337
15,22.51468276977539,9.755759239196776,2.1633470058441158,17.995315551757812,-0.0,17.100326538085938,21.23472595214844,2.108985424041748,25.34597969055176,15.559040069580078,13.778419494628904,12.408802032470705,16.211275100708008,-0.0,8.45131778717041,6.72387170791626,21.35887336730957,12.363932609558105,2.808945417404175,-0.0
16,16.310407638549805,1.1204665899276731,11.909348487854006,12.1433744430542,-0.0,11.01420783996582,2.3961875438690186,-0.0,12.247457504272461,21.600635528564453,7.85167121887207,2.2592544555664062,2.599648714065552,-0.0,5.3275718688964835,10.881024360656738,21.41466522216797,29.89762878417969,0.030729293823242188,-0.0
17,12.449259757995605,30.819374084472656,57.96709442138672,24.84801483154297,-0.0,21.0533447265625,5.019362449645996,-0.0,47.76821899414063,27.233272552490234,17.34775161743164,12.48178482055664,2.260750532150269,-0.0,23.38097953796387,60.00873565673828,71.68598937988281,70.29567718505861,-0.0,-0.0
18,7.066708087921143,45.5123405456543,54.65981674194336,10.272547721862793,-0.0,28.273141860961914,23.94709014892578,-0.0,9.539712905883787,1.612977147102356,-0.0,23.715673446655273,3.7725124359130864,-0.0,24.02193260192871,21.4709415435791,47.202186584472656,54.65810012817383,-0.0,-0.0
19,24.58371925354004,87.8980712890625,33.176780700683594,24.50124168395996,-0.0,33.663108825683594,69.60956573486328,-0.0,39.74226379394531,-0.0,-0.0,-0.0,7.221303939819336,-0.0,38.634273529052734,57.99324417114258,52.8298225402832,48.93887710571289,-0.0,-0.0
20,11.441873550415039,57.45832061767578,33.42341995239258,20.071149826049805,-0.0,45.453819274902344,49.33331298828125,-0.0,61.61674118041992,-0.0,16.591896057128903,26.72670555114746,10.96965503692627,-0.0,21.12718963623047,55.4437255859375,82.77716827392578,23.481584548950195,-0.0,-0.0
21,79.115234375,49.50590515136719,3.284944772720337,-0.0,-0.0,45.62506103515625,70.58795166015625,-0.0,20.424591064453125,21.25765609741211,8.134433746337889,19.86445617675781,52.6196174621582,-0.0,55.040870666503906,43.86659240722656,98.65471649169922,7.629222393035889,-0.0,-0.0
22,52.05445861816406,27.77193832397461,7.244161128997803,2.877814292907715,-0.0,16.277788162231445,38.49552536010742,-0.0,35.95686721801758,34.70487594604492,5.7762603759765625,12.738834381103516,53.28115463256836,-0.0,46.03079605102539,37.5711784362793,59.1368179321289,17.198257446289062,-0.0,-0.0
23,42.67042541503906,42.67791366577149,35.03479766845703,27.27123641967773,-0.0,-0.0,49.19976425170898,14.464250564575195,54.04377365112305,36.280372619628906,51.29312133789063,46.108314514160156,84.3206558227539,-0.0,68.83746337890625,51.65104675292969,56.41827011108398,34.05716323852539,-0.0,0.02287956327199936
24,35.61706924438477,53.03471374511719,28.554916381835934,53.97480392456055,-0.0,0.6058748364448547,32.26684188842773,2.612307071685791,58.242530822753906,27.448198318481445,26.94084167480469,23.45573234558105,62.01271057128906,-0.0,41.87743377685547,38.43685150146485,46.36944198608398,23.331544876098636,-0.0,3.078163146972656
25,37.46474075317383,45.95848083496094,38.3009147644043,62.06571960449219,-0.0,8.904129981994629,33.36707305908203,8.487908363342285,48.524192810058594,20.303482055664066,26.773571014404297,6.323189735412598,32.40402984619141,-0.0,23.863826751708984,33.715370178222656,49.85201644897461,33.22085189819336,7.151023864746094,-0.0
26,26.59644317626953,21.579116821289066,38.37434768676758,44.12249755859375,-0.0,10.518543243408203,31.8731689453125,-0.0,42.62016677856445,9.250027656555176,7.828145027160644,5.503779411315918,2.104711532592773,-0.0,18.56943130493164,11.232782363891602,43.90581130981445,36.54216384887695,2.6166622638702397,-0.0
